DocNum	DocEntry	id_proyecto	Validador	id_deal
41780	56423	9467	U	9666
41822	56561	9499	U	9673
41824	56484	9500	U	9674
41804	56456	9502	U	9676
41879	56570	9572	U	9739
41864	56547	9574	U	9741
41869	56553	9575	U	9742
41960	56685	9638	U	9807
41951	56673	9642	U	9811
41986	56716	9663	U	9833
42009	56747	9664	U	9834
42019	56762	9666	U	9836
42021	56765	9667	U	9837
42049	56802	9697	U	9867
42069	56830	9722	U	9892
42070	56832	9723	U	9893
42115	56885	9738	U	9908
42116	56887	9741	U	9911
42121	56897	9742	U	9912
42128	56905	9743	U	9913
42161	56951	9775	U	9947
42168	56962	9779	U	9951
42242	57069	9816	U	9990
42326	57204	9844	U	10023
42355	57254	9872	U	10059
42346	57264	9874	U	10061
42413	57324	9891	U	10112
42446	57375	9892	U	10113
42387	57365	9894	U	10115
42487	57438	9919	U	10184
42528	57504	9941	U	10211
42511	57480	9943	U	10213
42534	57512	9944	U	10214
42517	57490	9946	U	10216
42567	57562	9971	U	10241
42630	57653	9992	U	10263
42639	57668	9994	U	10265
42692	58506	10016	U	10288
42762	57837	10048	U	10325
42794	57887	10078	U	10362
42807	57909	10079	U	10363
42828	57948	10080	U	10364
42883	58030	10097	U	10381
42834	57955	10100	U	10384
42870	58008	10101	U	10385
42900	58054	10103	U	10387
42959	58138	10136	U	10420
42961	58140	10137	U	10421
43082	58313	10193	U	10487
43099	58339	10195	U	10489
43140	58394	10224	U	10519
43186	58454	10252	U	10547
43197	58468	10255	U	10550
43252	58541	10281	U	10576
43266	58703	10282	U	10577
43267	58571	10283	U	10578
43235	58518	10284	U	10579
43263	58569	10285	U	10580
43270	58898	10286	U	10581
43291	58611	10297	U	10592
43339	58691	10328	U	10624
43342	58695	10329	U	10625
43350	58707	10330	U	10626
43337	58690	10331	U	10627
43351	58718	10333	U	10629
43357	58716	10360	U	10657
43365	59076	10361	U	10658
43401	58782	10364	U	10661
43439	58842	10384	U	10681
43449	58860	10385	U	10682
43473	58896	10386	U	10683
43535	58991	10387	U	10695
43567	59048	10388	U	10696
43572	59055	10389	U	10697
43554	59027	10392	U	10700
43569	59051	10393	U	10701
43576	59061	10394	U	10702
43587	59074	10405	U	10703
43592	59084	10429	U	10728
43594	59087	10430	U	10729
43603	59099	10431	U	10730
43604	59101	10432	U	10731
43611	59109	10433	U	10732
43625	59131	10434	U	10733
43644	59157	10435	U	10734
43647	59161	10436	U	10735
43649	59163	10437	U	10736
43613	59119	10438	U	10737
43627	59135	10439	U	10738
43645	59160	10440	U	10739
43665	59184	10468	U	10767
43687	59217	10469	U	10768
43716	59257	10471	U	10770
43663	59182	10472	U	10771
43689	59221	10473	U	10772
43713	59255	10474	U	10773
43723	59267	10497	U	10796
43730	59281	10498	U	10797
43783	59356	10500	U	10799
43792	59366	10532	U	10831
43797	59373	10533	U	10832
43801	59377	10534	U	10833
43832	59418	10535	U	10834
43834	59422	10536	U	10835
43818	59402	10537	U	10836
43852	59454	10566	U	10873
43861	59469	10567	U	10874
43863	59471	10568	U	10875
43865	59473	10569	U	10876
43887	59513	10581	U	10880
43911	59548	10600	U	10955
43926	59569	10603	U	10958
43956	59612	10627	U	10982
43959	59615	10628	U	10983
43966	59626	10629	U	10984
43975	59641	10630	U	10985
43953	59611	10631	U	10986
43968	59631	10632	U	10987
43978	59647	10634	U	10989
43988	59662	10635	U	10990
43945	59638	10636	U	10991
44013	59698	10675	U	11112
44017	59704	10676	U	11113
44022	59712	10677	U	11114
44030	59724	10678	U	11115
44049	59753	10680	U	11117
44050	59754	10681	U	11118
44065	59772	10684	U	11121
44124	59930	10716	U	11159
44072	59837	10717	U	11160
44109	59847	10718	U	11161
44143	59888	10742	U	11196
44150	59897	10743	U	11197
44160	59914	10746	U	11200
44188	59958	10779	U	11226
44200	59974	10781	U	11228
44203	59977	10782	U	11229
44218	59992	10784	U	11231
44221	59996	10785	U	11232
44231	60009	10786	U	11233
44197	59972	10787	U	11234
44242	60028	10788	U	11235
44260	60048	10820	U	11268
44271	60068	10821	U	11269
44272	60072	10822	U	11270
44286	60092	10823	U	11271
44294	60106	10824	U	11272
44299	60111	10825	U	11273
44263	60061	10826	U	11274
44264	60114	10827	U	11275
44303	60120	10855	U	11311
44305	60122	10856	U	11312
44314	60135	10857	U	11313
44340	60170	10858	U	11314
44362	60204	10859	U	11315
44366	60208	10860	U	11316
44313	60163	10861	U	11317
44325	60149	10862	U	11318
44343	60176	10864	U	11320
44388	60235	10878	U	11334
44403	60257	10879	U	11335
44406	60260	10880	U	11336
44414	60270	10881	U	11337
44435	60301	10908	U	11364
44437	60304	10909	U	11365
44450	60324	10910	U	11366
44468	60357	10912	U	11368
44523	60434	10943	U	11407
44553	60481	10945	U	11409
44563	60494	10965	U	11430
44576	60512	10966	U	11431
44578	60540	10969	U	11434
44589	60531	10970	U	11435
44636	60596	11000	U	11465
44666	60640	11001	U	11466
44671	60652	11003	U	11468
44718	60720	11037	U	11502
44699	60693	11038	U	11503
44695	60710	11040	U	11505
44751	60769	11069	U	11540
44806	60851	11070	U	11541
44811	60861	11071	U	11542
44776	60808	11073	U	11544
44797	60840	11074	U	11545
44815	60867	11075	U	11546
44816	60869	11076	U	11547
44822	60877	11094	U	11565
44823	60878	11095	U	11566
44825	60882	11096	U	11567
44827	60885	11097	U	11568
44831	60892	11098	U	11569
44838	60904	11131	U	11604
44844	60913	11132	U	11605
44865	60941	11134	U	11607
44876	60956	11135	U	11608
44880	60962	11136	U	11609
44963	61081	11157	U	11630
44980	61106	11158	U	11631
45003	61146	11159	U	11632
45010	61156	11161	U	11634
45049	61218	11186	U	11659
45077	61260	11187	U	11660
45022	61174	11188	U	11661
45038	61196	11189	U	11662
45112	61310	11211	U	11686
45090	61283	11215	U	11690
45234	61494	11219	U	11694
45263	61540	11220	U	11695
45268	61626	11222	U	11697
45245	61648	11223	U	11698
45358	61667	11251	U	11726
45365	61678	11252	U	11727
45375	61694	11253	U	11728
45376	61695	11254	U	11729
45337	61700	11255	U	11730
45353	61662	11256	U	11731
45382	61705	11257	U	11732
45379	61759	11258	U	11733
45439	61786	11285	U	11760
45390	61716	11286	U	11761
45427	61770	11287	U	11762
45409	61745	11289	U	11764
45445	61793	11300	U	11775
45452	61806	11301	U	11776
45453	61807	11325	U	11800
45492	61870	11326	U	11801
45517	61907	11328	U	11803
45489	61867	11329	U	11804
45560	61974	11357	U	11831
45537	61940	11359	U	11833
45573	61991	11388	U	11862
45587	62013	11389	U	11863
45589	62015	11390	U	11864
45590	62016	11391	U	11865
45605	62039	11392	U	11866
45622	62062	11393	U	11867
45637	62082	11395	U	11869
45581	62004	11396	U	11870
45631	62091	11397	U	11871
45640	62086	11425	U	11902
45641	62087	11426	U	11903
45644	62092	11427	U	11904
45659	62111	11428	U	11905
45680	62140	11429	U	11906
45648	62097	11430	U	11907
45720	62201	11455	U	11932
45725	62208	11456	U	11933
45727	62211	11457	U	11934
45721	62203	11459	U	11936
45683	62166	11460	U	11937
45773	62277	11535	U	12028
45775	62280	11536	U	12029
45799	62314	11537	U	12030
45800	62315	11538	U	12031
45811	62330	11539	U	12032
45816	62336	11540	U	12033
45827	62353	11573	U	12091
45855	62395	11574	U	12092
45862	62466	11575	U	13385
45867	62409	11599	U	12093
45882	62430	11600	U	12094
45892	62443	11601	U	12095
45898	62456	11602	U	12096
45902	62464	11603	U	12097
45871	62416	11604	U	12098
45880	62428	11605	U	12099
45914	62482	11607	U	12101
45934	62511	11631	U	12127
45980	62575	11633	U	12129
45981	62576	11634	U	12130
45985	62581	11635	U	12131
45989	62586	11636	U	12132
45968	62558	11637	U	12133
46007	62610	11668	U	12167
46013	62618	11669	U	12168
46016	62621	11670	U	12169
46031	62641	11672	U	12171
46038	62648	11673	U	12172
46054	62675	11674	U	12173
46076	62704	11702	U	12201
46101	62745	11704	U	12203
46105	62751	11705	U	12204
46117	62771	11706	U	12205
46121	62776	11707	U	12206
46075	63109	11708	U	12207
46097	62744	11709	U	12208
46130	62788	11725	U	12224
46154	62821	11727	U	12226
46177	62856	11729	U	12227
46191	62878	11730	U	12228
46172	62849	11731	U	12229
46174	62854	11732	U	12230
46183	62868	11734	U	12232
46209	62911	11760	U	12282
46218	62927	11761	U	12283
46219	62930	11762	U	12284
46228	62944	11763	U	12285
46239	62961	11764	U	12286
46243	62967	11765	U	12287
46247	62973	11766	U	12288
46213	62920	11767	U	12289
46223	62949	11768	U	13386
46226	62942	11769	U	12290
46237	62959	11770	U	12291
46258	62985	11788	U	12292
46264	62992	11789	U	12293
46270	63001	11790	U	12294
46275	63007	11791	U	12295
46310	63058	11794	U	12298
46336	63098	11835	U	12332
46349	63118	11836	U	12333
46356	63130	11838	U	12335
46359	63133	11839	U	12336
46358	63135	11840	U	12337
46378	63173	11841	U	12338
46384	63176	11842	U	12339
46429	63236	11861	U	12362
46430	63237	11862	U	12363
46434	63242	11863	U	12364
46438	63247	11864	U	12365
46394	63219	11865	U	12366
46439	63253	11866	U	12367
46521	63351	11884	U	12405
46570	63429	11887	U	12408
46477	63295	11909	U	12410
46513	63341	11910	U	12411
46514	63342	11911	U	12412
46456	63272	11912	U	12413
46493	63587	11913	U	12414
46453	63331	11914	U	12415
46588	63460	11935	U	12436
46595	63469	11936	U	12437
46602	63481	11937	U	12438
46603	63482	11938	U	12439
46622	63513	11939	U	12440
46590	63463	11942	U	12443
46650	63552	11961	U	12462
46666	63571	11963	U	12464
46680	63595	11964	U	12465
46683	63598	11966	U	12467
46689	63604	11967	U	12468
46692	63609	11968	U	12469
46709	63635	11969	U	12470
46714	63642	11970	U	12471
46660	63565	11971	U	12472
46724	63654	11994	U	12498
46788	63746	11998	U	12502
46789	63747	11999	U	12503
46790	63748	12000	U	12504
46760	63702	12001	U	12505
46802	63773	12002	U	12506
46727	63669	12003	U	12507
46819	63792	12038	U	12542
46835	63823	12039	U	12543
46832	63818	12040	U	12544
46909	63928	12068	U	12572
46913	63931	12069	U	12573
46923	63946	12095	U	12599
46937	63971	12096	U	12600
46960	63997	12098	U	12602
46934	63966	12099	U	12603
46936	63970	12100	U	12604
46938	63975	12101	U	12605
46970	64009	12113	U	12617
46974	64066	12114	U	12618
46985	64026	12140	U	12644
47013	64158	12142	U	12645
47044	64117	12168	U	12675
47052	64128	12169	U	12676
47055	64133	12170	U	12677
47040	64113	12172	U	12678
47110	64207	12197	U	12703
47125	64229	12199	U	12705
47127	64233	12200	U	12706
47296	64476	12206	U	12743
47304	64487	12207	U	12744
47313	64499	12208	U	12745
47319	64508	12209	U	12746
47336	64542	12210	U	12747
47301	65136	12211	U	12748
47345	64556	12212	U	12749
47353	64568	12213	U	12750
47371	64591	12214	U	12751
47387	64617	12216	U	12753
47151	64264	12237	U	12754
47159	64276	12238	U	12755
47184	64313	12240	U	12757
47187	64318	12241	U	12758
47208	64348	12243	U	12760
47206	64349	12246	U	12763
47164	64386	12247	U	13387
47236	64387	12258	U	12764
47237	64388	12259	U	12765
47241	64393	12261	U	12767
47264	64430	12266	U	12771
47398	64638	12286	U	12793
47401	64642	12287	U	12794
47402	64643	12288	U	12795
47405	64647	12289	U	12796
47422	64668	12290	U	12797
47432	64682	12291	U	12798
47436	64688	12292	U	12799
47442	64699	12294	U	12801
47462	64723	12322	U	12854
47464	64726	12323	U	12855
47467	64729	12324	U	12856
47476	64745	12326	U	12858
47477	64746	12327	U	12859
47485	64760	12328	U	12860
47496	64780	12329	U	12861
47498	64783	12330	U	12862
47501	65040	12331	U	13388
47556	64867	12353	U	12863
47570	64890	12354	U	12864
47568	64888	12355	U	12865
47581	64911	12362	U	12866
47587	64921	12363	U	12867
47597	64933	12380	U	12884
47606	64947	12381	U	12885
47610	64951	12382	U	12886
47617	64960	12383	U	12887
47619	64964	12384	U	12888
47620	64966	12385	U	12889
47624	64970	12386	U	12890
47633	64987	12387	U	12891
47637	64991	12388	U	12892
47638	64992	12389	U	12893
47639	64994	12390	U	12894
47642	64999	12409	U	12913
47643	65000	12410	U	12914
47660	65024	12411	U	12915
47666	65032	12412	U	12916
47689	65062	12413	U	12917
47690	65064	12414	U	12918
47701	65079	12416	U	12920
47702	65080	12417	U	12921
47704	65083	12418	U	12922
47656	65020	12419	U	12923
47694	65070	12420	U	12924
47722	65106	12447	U	12951
47735	65129	12448	U	12952
47751	65162	12449	U	12953
47752	65164	12450	U	12954
47756	65168	12451	U	12955
47771	65194	12452	U	12956
47773	65197	12453	U	12957
47734	65133	12455	U	12959
47747	65154	12456	U	12960
47785	65213	12506	U	13019
47788	65216	12507	U	13020
47774	65204	12508	U	13021
47809	65253	12509	U	13022
47797	65239	12510	U	13023
47839	65299	12521	U	13024
47831	65288	12522	U	13025
47840	65301	12523	U	13026
47856	65322	12544	U	13047
47867	65338	12545	U	13048
47872	65345	12546	U	13049
47886	65370	12547	U	13050
47890	65376	12548	U	13051
47893	65380	12549	U	13052
47862	65329	12550	U	13053
47882	65374	12551	U	13054
47901	65393	12552	U	13055
47918	65415	12573	U	13076
47919	65416	12574	U	13077
47949	65461	12575	U	13078
47927	65429	12576	U	13079
47912	65417	12578	U	13081
47955	65469	12603	U	13106
47977	65502	12604	U	13107
47978	65503	12605	U	13108
47961	65477	12607	U	13110
47994	65527	12608	U	13111
48007	65541	12628	U	13131
48010	65544	12629	U	13132
48013	65547	12630	U	13133
48016	65550	12631	U	13134
48030	65571	12632	U	13135
48033	65575	12633	U	13136
48034	65576	12634	U	13137
48043	65588	12635	U	13138
48045	65590	12636	U	13139
48017	65553	12638	U	13141
48054	65600	12671	U	13172
48064	65612	12673	U	13173
48081	65634	12676	U	13175
48089	65650	12677	U	13176
48167	65771	12701	U	13199
48144	65738	12702	U	13200
48116	65722	12703	U	13201
48140	65754	12704	U	13202
48231	65869	12737	U	13242
48243	65890	12785	U	13389
48248	65896	12786	U	13390
48258	65909	12787	U	13391
48259	65911	12788	U	13392
48267	65926	12789	U	13393
48274	65938	12790	U	13394
48287	65960	12791	U	13395
48303	65983	12830	U	13396
48304	65984	12831	U	13397
48333	66027	12832	U	13398
48319	66017	12834	U	13400
48316	66004	12835	U	13401
48357	66064	12867	U	13402
48368	66083	12868	U	13403
48387	66110	12871	U	13406
48399	66129	12887	U	13409
48495	66277	12952	U	13416
48504	66290	12953	U	13417
48508	66295	12954	U	13418
48524	66324	12956	U	13420
48532	66337	12983	U	13446
48551	66365	12984	U	13447
48562	66379	12985	U	13448
48572	66415	12986	U	13449
48583	66416	13016	U	13547
48585	66418	13017	U	13548
48616	66467	13019	U	13550
48642	66508	13060	U	13596
48646	66516	13061	U	13597
48647	66517	13062	U	13598
48658	66532	13063	U	13599
48674	66556	13064	U	13600
48634	66513	13066	U	13602
48689	66573	13085	U	13621
48692	66576	13109	U	13648
48721	66615	13111	U	13650
48732	66631	13112	U	13651
48764	66687	13149	U	13697
48754	66671	13151	U	13699
48833	66787	13178	U	13750
48837	66792	13179	U	13751
48853	66820	13180	U	13752
48855	66823	13181	U	13753
48831	66785	13183	U	13755
48852	66822	13184	U	13756
48865	66839	13207	U	13781
48865	66838	13208	U	13782
48868	66842	13209	U	13783
48870	66845	13210	U	13784
48886	66867	13211	U	13785
48890	66873	13212	U	13786
48917	66930	13214	U	13788
48867	66844	13215	U	13789
48907	66927	13216	U	13790
48972	67009	13241	U	13815
48920	66933	13275	U	13849
48926	66940	13276	U	13850
48936	66951	13277	U	13851
48953	66980	13278	U	13852
48962	66994	13279	U	13853
48978	67021	13910	U	14514
49012	67069	13911	U	14515
48981	67029	13912	U	14516
49011	67068	13913	U	14517
49014	67074	13914	U	14518
49021	67082	13915	U	14519
49075	67160	13943	U	14538
49083	67174	13944	U	14539
49049	67124	13945	U	14540
49091	67186	13946	U	14541
49077	67302	13947	U	14542
49096	67194	13976	U	14569
49105	67204	13977	U	14570
49115	67223	13978	U	14571
49144	67264	13980	U	14573
49146	67266	13981	U	14574
49175	67310	13993	U	14592
49178	67460	13994	U	14593
49186	67323	13995	U	14594
49196	67336	13996	U	14595
49182	67319	13997	U	14596
49189	67327	13998	U	14597
49198	67341	13999	U	14598
49152	67283	14000	U	14599
49229	67387	14046	U	14664
49247	67413	14047	U	14665
49275	67452	14048	U	14666
49285	67471	14065	U	14667
49291	67478	14101	U	14722
49295	67484	14102	U	14723
49314	67507	14103	U	14724
49338	67536	14104	U	14725
49347	67550	14105	U	14726
49308	67501	14106	U	14727
49325	67529	14107	U	14728
49330	67538	14108	U	14686
49390	67613	14137	U	14908
49431	67686	14138	U	14909
49425	67668	14141	U	14912
49489	67753	14180	U	14914
49474	67737	14181	U	14915
49490	67755	14182	U	14916
49496	67762	14219	U	14960
49506	67775	14220	U	14961
49510	67780	14222	U	14963
49532	67813	14223	U	14964
49545	67831	14225	U	14966
49556	67859	14227	U	14967
49557	67849	14228	U	14968
49538	67822	14229	U	14969
49566	67866	14254	U	15089
49606	67920	14255	U	15090
49615	67930	14256	U	15091
49623	67942	14257	U	15092
49608	67923	14258	U	15093
49580	67886	14259	U	15094
49643	67972	14283	U	15095
49627	67951	14284	U	15096
49653	67987	14316	U	15097
49689	68043	14318	U	15098
49694	68048	14319	U	15099
49695	68049	14320	U	15100
49696	68051	14321	U	15101
49655	67991	14322	U	15102
49667	68006	14323	U	15103
49758	68300	14369	U	15167
49764	68146	14370	U	15168
49769	68152	14371	U	15169
49748	68141	14374	U	15171
49791	68189	14400	U	15224
49798	68200	14401	U	15225
49819	68233	14402	U	15226
49785	68215	14405	U	15229
49849	68278	14443	U	15267
49855	68288	14444	U	15268
49848	68277	14446	U	15270
49864	68305	14447	U	15271
49914	68384	14468	U	15292
49917	68388	14469	U	15293
49969	68463	14501	U	15325
49972	68466	14502	U	15326
49976	68472	14503	U	15327
49995	68495	14505	U	15329
50005	68508	14507	U	15331
50025	68543	14508	U	15332
50028	68547	14509	U	15333
50042	68562	14544	U	15368
50047	68570	14545	U	15369
50065	68591	14547	U	15370
50086	68619	14549	U	15372
50089	68624	14550	U	15373
50099	68636	14551	U	15374
50045	68566	14552	U	15375
50046	68568	14553	U	15376
50069	68596	14554	U	15377
50087	68622	14555	U	15378
50119	68669	14593	U	15416
50124	68676	14594	U	15417
50126	68679	14595	U	15418
50129	68683	14596	U	15419
50130	68685	14597	U	15420
50133	68689	14598	U	15421
50142	68705	14600	U	15423
50147	68711	14601	U	15424
50158	68725	14602	U	15425
50161	68729	14603	U	15426
50106	68648	14604	U	15427
50110	68654	14605	U	15428
50125	68678	14606	U	15429
50185	68768	14649	U	15472
50191	68774	14650	U	15473
50215	68810	14651	U	15474
50168	68748	14652	U	15475
50204	68796	14654	U	15477
50247	68855	14690	U	15513
50274	68901	14691	U	15514
50269	68893	14692	U	15515
50271	68897	14693	U	15516
50301	68934	14716	U	15541
50328	68973	14758	U	15616
50341	68993	14759	U	15617
50361	69178	14760	U	15618
50429	69112	14794	U	15652
50440	69131	14821	U	15680
50469	69175	14823	U	15682
50474	69183	14825	U	15684
50479	69190	14827	U	15686
50485	69196	14828	U	15687
50439	69130	14829	U	15688
50448	69140	14830	U	15689
50477	69188	14832	U	15691
50508	69247	14861	U	15720
50510	69249	14862	U	15721
50530	69281	14863	U	15722
50556	69325	14900	U	15760
50595	69386	14924	U	15784
50623	69427	14982	U	15842
50633	69441	14983	U	15843
50646	69458	14985	U	15845
50665	69485	14986	U	15846
50671	69495	14987	U	15847
50697	69677	14988	U	15848
50701	69532	14989	U	15849
50723	69560	15040	U	15900
50725	69562	15041	U	15901
50744	69586	15042	U	15902
50753	69597	15043	U	15903
50754	69602	15046	U	15906
50803	69675	15081	U	15942
50822	69706	15086	U	15947
50836	69725	15126	U	15987
50848	69743	15127	U	15988
50856	69758	15128	U	15989
50860	69766	15129	U	15990
50861	69767	15130	U	15991
50864	69771	15131	U	15992
50873	69787	15132	U	15993
50876	69803	15134	U	15995
50844	69738	15135	U	15996
50865	69776	15136	U	15997
50872	69784	15137	U	15998
50915	69849	15181	U	16048
50930	69870	15182	U	16049
50936	69876	15183	U	16050
50889	69821	15184	U	16051
50901	69830	15185	U	16052
50977	69929	15223	U	16090
50991	69953	15225	U	16092
50996	69961	15226	U	16093
50972	69924	15231	U	16098
51015	69986	15269	U	16136
51017	69988	15270	U	16137
51030	70005	15271	U	16138
51056	70041	15272	U	16139
51023	70000	15273	U	16140
51045	70028	15274	U	16141
51070	70060	15300	U	16167
51094	70094	15301	U	16168
51107	70114	15302	U	16169
51104	70110	15304	U	16171
51114	70122	15375	U	16242
51135	70157	15376	U	16243
51146	70173	15377	U	16244
51163	70192	15378	U	16245
51165	70198	15379	U	16246
51140	70164	15381	U	16248
51164	70196	15383	U	16250
51166	70200	15384	U	16251
51133	70155	15385	U	16252
51169	70206	15386	U	16253
51172	70209	15420	U	16287
51178	70215	15421	U	16288
51201	70247	15424	U	16291
51207	70254	15425	U	16292
51227	70284	15428	U	16294
51217	70272	15429	U	16295
51237	70298	15456	U	16323
51283	70364	15461	U	16328
51289	70375	15462	U	16329
51246	70318	15463	U	16330
51299	70390	15498	U	16372
51324	70425	15499	U	16373
51334	70442	15500	U	16374
51353	70466	15537	U	16411
51364	70486	15539	U	16413
51366	70489	15540	U	16414
51371	70511	15541	U	16415
51422	70577	15589	U	16463
51404	70556	15590	U	16464
51416	70573	15591	U	16465
51467	70634	15624	U	16501
51485	70658	15625	U	16502
51492	70669	15626	U	16503
51521	70712	15667	U	16544
51534	70730	15669	U	16546
51551	70751	15703	U	16582
51555	70755	15704	U	16583
51569	70777	15705	U	16584
51587	70804	15706	U	16585
51588	70805	15707	U	16586
51572	70785	15708	U	16587
51573	70786	15709	U	16588
51549	70774	15710	U	16589
51592	70809	15732	U	16611
51594	70814	15733	U	16612
51605	70831	15734	U	16613
51615	70844	15735	U	16614
51619	70848	15736	U	16615
51624	70858	15737	U	16616
51627	70862	15738	U	16617
51643	70884	15739	U	16618
51650	70896	15740	U	16619
51653	70899	15741	U	16620
51654	70900	15742	U	16621
51684	70947	15777	U	16656
51706	70979	15779	U	16658
51707	70980	15780	U	16659
51713	70990	15781	U	16660
51715	70993	15782	U	16661
51696	70964	15783	U	16662
51700	70972	15784	U	16663
51709	70986	15786	U	16665
51739	71032	15817	U	16696
51754	71056	15818	U	16697
51762	71066	15819	U	16698
51772	71081	15820	U	16699
51782	71096	15822	U	16701
51749	71053	15823	U	16702
51817	71154	15869	U	16748
51822	71162	15870	U	16749
51827	71169	15871	U	16750
51819	71157	15874	U	16753
51840	71191	15876	U	16755
51789	71112	15877	U	16756
51838	71186	15878	U	16757
51784	71152	15879	U	16758
51854	71205	15910	U	16789
51858	71212	15911	U	16790
51894	71264	15912	U	16791
51899	71270	15913	U	16792
51907	71278	15914	U	16793
51921	71300	15954	U	16834
51924	71304	15955	U	16835
51936	71321	15956	U	16836
51952	71347	15957	U	16837
51959	71358	15958	U	16838
51953	71378	15960	U	16840
51989	71403	16008	U	16888
52005	71428	16009	U	16889
52021	71449	16010	U	16890
52023	71845	16011	U	16891
52036	71471	16012	U	16892
52017	71445	16013	U	16893
51988	71405	16014	U	16894
52052	71496	16062	U	16943
52072	71524	16063	U	16944
52119	71590	16068	U	16949
52113	71584	16069	U	16950
52157	71645	16123	U	17004
52158	71646	16124	U	17005
52190	71689	16125	U	17006
52211	71722	16177	U	17058
52237	71891	16179	U	17060
52215	71729	16180	U	17061
52226	71746	16181	U	17062
52245	71775	16182	U	17063
52239	71780	16183	U	17064
52254	71792	16215	U	17096
52264	71806	16216	U	17097
52269	71813	16217	U	17098
52278	71825	16218	U	17099
52293	71844	16220	U	17100
52295	71847	16221	U	17101
52300	71852	16222	U	17102
52260	71802	16223	U	17103
52257	71814	16224	U	17104
52347	71924	16264	U	17144
52352	71930	16266	U	17146
52357	71939	16267	U	17147
52368	71958	16268	U	17148
52332	71904	16269	U	17149
52375	71966	16312	U	17195
52400	72000	16314	U	17197
52408	72016	16315	U	17198
52414	72025	16316	U	17199
52415	72030	16318	U	17201
52417	72034	16319	U	17202
52402	72015	16321	U	17204
52466	72121	16370	U	17254
52470	72120	16403	U	17288
52481	72137	16404	U	17289
52483	72139	16405	U	17290
52497	72157	16406	U	17291
52494	72152	16407	U	17292
52542	72222	16436	U	17322
52565	72253	16490	U	17376
52599	72304	16492	U	17378
52592	72294	16493	U	17379
52635	72354	16529	U	17419
52646	72372	16530	U	17420
52650	72378	16531	U	17421
52654	72384	16532	U	17422
52675	72414	16533	U	17423
52711	72461	16571	U	17461
52738	72501	16572	U	17462
52751	72523	16616	U	17507
52782	72568	16617	U	17508
52795	72587	16662	U	17553
52801	72593	16721	U	17619
52820	72621	16724	U	17620
52823	72624	16725	U	17621
52848	72658	16726	U	17622
52858	72669	16770	U	17667
52865	72681	16772	U	17669
52880	72699	16773	U	17670
52903	72727	16774	U	17671
52891	72714	16775	U	17706
52904	72731	16776	U	17707
52929	72765	16810	U	17709
52955	72811	16812	U	17711
52967	72825	16813	U	17712
52970	72828	16835	U	17726
52988	72847	16837	U	17728
52989	72848	16838	U	17729
53008	72867	16839	U	17730
53016	72876	16864	U	17762
53020	72880	16865	U	17763
53022	72882	16866	U	17764
53036	72899	16867	U	17765
53027	72888	16868	U	17766
53059	72925	16930	U	17828
53060	72926	16931	U	17829
53073	72941	16951	U	17850
53082	72951	16953	U	17852
53083	72952	16954	U	17853
53098	72967	16989	U	17888
53153	73035	17043	U	17942
53156	73039	17044	U	17943
53134	73029	17045	U	17944
