DocNum	DocEntry	id_proyecto	Validador	id_deal
95	118	13242	U	13816.0
95	118	13243	U	13817.0
216484	271241	20831	U	21949.0
6334	9522	20849	C	
216502	271261	20850	C	
216503	271262	20851	C	
216520	271279	20852	C	
216531	271294	20853	C	
216549	271320	20854	C	
216556	271329	20855	C	
216561	271334	20856	C	
216492	271287	20857	C	
216516	271296	20858	C	
216522	271290	20859	C	
