DocNum	DocEntry	id_proyecto	Validador	id_deal
95	118	13242	U	13816.0
95	118	13243	U	13817.0
213039	267035	19928	U	20982.0
213082	267089	19932	U	20986.0
6286	9447	19943	C	
213118	267133	19944	C	
213120	267138	19945	C	
213131	267149	19946	C	
213136	267155	19947	C	
213139	267158	19948	C	
213140	267159	19949	C	
213144	267163	19950	C	
213111	267152	19951	C	
