DocNum	DocEntry	id_proyecto	Validador	id_deal
58035	80203	21488	U	22810.0
58081	80266	21540	U	22881.0
58096	80289	21541	U	22882.0
58103	80304	21542	U	22883.0
58110	80312	21543	U	22884.0
58066	80249	21544	U	22885.0
58141	80352	21590	U	22964.0
58143	80356	21591	U	22965.0
58367	80692	21788	C	
58377	80708	21789	C	
58379	80710	21790	C	
58395	80732	21792	C	
58397	80734	21793	C	
58392	80766	21794	C	
58396	80736	21795	C	
58360	80693	21796	C	
